"subdistrict_code","district_code","state_code","subdistrict_name"
"1428","193","10","Jagdishpur"
"1429","193","10","Piro"
"1430","193","10","Charpokhari"
"1431","193","10","Garhani"
"1432","193","10","Agiaon"
"1433","193","10","Tarari"
"1434","193","10","Sahar"
"1435","194","10","Simri"
"1436","194","10","Chakki"
"1437","194","10","Barhampur"
"1438","194","10","Chaugain"
"1439","194","10","Kesath"
"1440","194","10","Dumraon"
"1441","194","10","Buxar"
"1442","194","10","Chausa"
"1443","194","10","Rajpur"
"1444","194","10","Itarhi"
"1445","194","10","Nawanagar"
"1446","200","10","Ramgarh"
"1447","200","10","Nuaon"
"1448","200","10","Kudra"
"1449","200","10","Mohania"
"1450","200","10","Durgawati"
"1451","200","10","Chand"
"1452","200","10","Chainpur"
"1453","200","10","Bhabua"
"1454","200","10","Rampur"
"1455","200","10","Bhagwanpur"
"1456","200","10","Adhaura"
"1457","215","10","Kochas"
"1458","215","10","Dinara"
"1459","215","10","Dawath"
"1460","215","10","Suryapura"
"1461","215","10","Bikramganj"
"1462","215","10","Karakat"
"1463","215","10","Nasriganj"
"1464","215","10","Rajpur"
"1465","215","10","Sanjhauli"
"1466","215","10","Nokha"
"1467","215","10","Kargahar"
"1468","215","10","Chenari"
"1469","215","10","Nauhatta"
"1470","215","10","Sheosagar"
"1471","215","10","Sasaram"
"1472","215","10","Akorhi Gola"
"1473","215","10","Dehri"
"1474","215","10","Tilouthu"
"1475","215","10","Rohtas"
"1476","189","10","Daudnagar"
"1477","189","10","Haspura"
"1478","189","10","Goh"
"1479","189","10","Rafiganj"
"1480","189","10","Obra"
"1481","189","10","Aurangabad"
"1482","189","10","Barun"
"1483","189","10","Nabinagar"
"1484","189","10","Kutumba"
"1485","189","10","Deo"
"1486","189","10","Madanpur"
"1487","196","10","Konch"
"1488","196","10","Tikari"
"1489","196","10","Belaganj"
"1490","196","10","Khizirsarai"
"1491","196","10","Neem Chak Bathani"
"1492","196","10","Muhra"
"1493","196","10","Atri"
"1494","196","10","Manpur"
"1495","196","10","Gaya Town C.D.Block"
"1496","196","10","Paraiya"
"1497","196","10","Guraru"
"1498","196","10","Gurua"
"1499","196","10","Amas"
"1500","196","10","Banke Bazar"
"1501","196","10","Imamganj"
"1502","196","10","Dumaria"
"1503","196","10","Sherghati"
"1504","196","10","Dobhi"
"1505","196","10","Bodh Gaya"
"1506","196","10","Tan Kuppa"
"1507","196","10","Wazirganj"
"1508","196","10","Fatehpur"
"1509","196","10","Mohanpur"
"1510","196","10","Barachatti"
"1511","210","10","Nardiganj"
"1512","210","10","Nawada"
"1513","210","10","Warisaliganj"
"1514","210","10","Kashi Chak"
"1515","210","10","Pakribarawan"
"1516","210","10","Kawakol"
"1517","210","10","Roh"
"1518","210","10","Gobindpur"
"1519","210","10","Akbarpur"
"1520","210","10","Hisua"
"1521","210","10","Narhat"
"1522","210","10","Meskaur"
"1523","210","10","Sirdala"
"1524","210","10","Rajauli"
"1525","198","10","Islamnagar Aliganj"
"1526","198","10","Sikandra"
"1527","198","10","Jamui"
"1528","198","10","Barhat"
"1529","198","10","Lakshmipur"
"1530","198","10","Jhajha"
"1531","198","10","Gidhaur"
"1532","198","10","Khaira"
"1533","198","10","Sono"
"1534","198","10","Chakai"
"1535","199","10","Ratni Faridpur"
"1536","199","10","Jehanabad"
"1537","199","10","Kako"
"1538","199","10","Modanganj"
"1539","199","10","Ghoshi"
"1540","199","10","Makhdumpur"
"1541","199","10","Hulasganj"
"1542","611","10","Arwal"
"1543","611","10","Kaler"
"1544","611","10","Karpi"
"1545","611","10","Sonbhadra Banshi Suryapur"
"1546","611","10","Kurtha"
"1547","226","11","Chungthang"
"1548","226","11","Mangan"
"1549","228","11","Gyalshing"
"1550","742","11","Soreng"
"1551","227","11","Namchi"
"1552","227","11","Ravangla"
"1553","225","11","Gangtok"
"1554","741","11","Pakyong"
"1555","741","11","Rongli"
"1556","238","12","Zemithang Circle"
"1557","238","12","Lumla Adc"
"1559","238","12","Tawang Hq"
"1560","238","12","Kitpi Circle"
"1561","238","12","Jang Adc"
"1563","238","12","Mukto Circle"
"1566","242","12","Dirang Adc"
"1568","242","12","Nafra Eac"
"1570","242","12","Kalaktang Adc"
"1573","242","12","Singchung Adc"
"1575","242","12","Thrizino Adc"
"1581","723","12","Pakke Kessang Eac"
"1584","231","12","Seppa Hq"
"1586","231","12","Bameng Adc"
"1587","231","12","Pipu Dipu Circle"
"1588","231","12","Gyawe Purang Circle"
"1590","231","12","Chayangtajo Adc"
"1591","231","12","Sawa Circle"
"1592","237","12","Balijan Adc"
"1595","237","12","Taraso Circle"
"1596","237","12","Naharlagun Eac"
"1598","237","12","Doimukh Sdo"
"1600","237","12","Toru Circle"
"1601","237","12","Sagalee Adc"
"1602","237","12","Parang Circle"
"1603","237","12","Leporiang Circle"
"1604","237","12","Mengio Eac"
"1605","237","12","Kimin Sdo"
"1608","241","12","Limeking Circle"
"1609","241","12","Nacho Sdo"
"1610","241","12","Siyum Adc"
"1611","241","12","Taliha Adc"
"1612","241","12","Payeng Circle"
"1613","241","12","Giba Circle"
"1614","241","12","Chetam Peer Yapu Circle"
"1615","241","12","Daporijo Hq"
"1616","718","12","Puchi Geko Circle"
"1617","241","12","Dumporijo Adc"
"1620","241","12","Baririjo Circle"
"1622","725","12","Mechuka Adc"
"1623","725","12","Monigong Eac"
"1627","679","12","Kaying Eac"
"1628","243","12","Darak Circle"
"1630","679","12","Rumgong Adc"
"1632","243","12","Liromoba Eac"
"1633","243","12","Yomcha Adc"
"1635","724","12","Tirbin Eac"
"1636","724","12","Basar Adc"
"1637","724","12","Daring Circle"
"1638","719","12","Gensi Eac"
"1640","719","12","Likabali Sdo"
"1643","679","12","Boleng Adc"
"1644","679","12","Riga Eac"
"1645","679","12","Pangin Eac"
"1646","679","12","Kebang Circle"
"1647","679","12","Rebo Perging Circle"
"1648","719","12","Koyu Eac"
"1651","719","12","Nari Adc"
"1652","232","12","Bilat Circle"
"1653","232","12","Ruksin Adc"
"1654","232","12","Oyan Circle"
"1656","232","12","Mebo Adc"
"1658","240","12","Tuting Adc"
"1659","240","12","Migging Circle"
"1660","240","12","Palling Circle"
"1661","240","12","Gelling Circle"
"1662","240","12","Singa Circle"
"1663","240","12","Yingkiong Circle"
"1664","240","12","Jengging Circle"
"1665","240","12","Geku Eac"
"1666","240","12","Mariyang Adc"
"1667","240","12","Mopom Adipasi Circle"
"1668","240","12","Katan Circle"
"1669","229","12","Khimiyang Eac"
"1671","229","12","Changlang Hq"
"1673","229","12","Manmao Eac"
"1676","229","12","Nampong Sdo"
"1679","229","12","Vijoynagar Eac"
"1680","229","12","Miao Adc"
"1681","229","12","Kharsang Circle"
"1682","229","12","Diyun Eac"
"1683","229","12","Bordumsa Adc"
"1684","239","12","Deomali Adc"
"1685","239","12","Soha Circle"
"1686","239","12","Khonsa Hq"
"1687","239","12","Dadam Circle"
"1688","666","12","Kanubari Adc"
"1689","666","12","Lawnu Circle"
"1692","666","12","Pangchao Sdo"
"1694","239","12","Laju Sdo"
"1695","236","12","Ziro Hq"
